5000 10000
1 4841 3504
0 943 1771
0 4807 1049
0 4328 479
0 1367 80
0 1639 2802
1 548 3513
0 2762 1921
1 883 4854
0 2585 3363
0 3324 4980
0 712 4869
1 2492 4301
0 33 4147
0 4861 4470
0 2062 3899
0 4250 931
0 2913 3355
0 4676 1644
0 4442 4122
0 1182 971
1 638 275
0 299 4749
0 2725 293
0 3605 4100
1 3736 2379
0 4672 4753
0 2579 4307
0 3893 2444
1 922 4998
0 2244 450
0 3423 1054
1 1363 4800
0 1974 4074
0 185 155
0 4540 1327
1 270 1492
1 2639 1041
0 3015 2883
0 1403 3084
1 4513 1155
0 2914 1998
0 1583 1894
0 390 679
0 4701 3742
1 1898 1867
0 3670 3198
0 3005 3409
1 4217 2801
0 2532 4908
0 4572 525
0 2460 2920
0 4122 783
0 2985 4394
0 2549 2420
1 3009 547
0 285 1595
0 3443 3283
1 2923 997
0 40 861
0 1499 4519
1 1915 4409
1 2890 691
0 2564 3198
1 2841 794
0 52 1458
1 398 588
0 3749 1007
1 3876 4087
1 1489 419
0 4981 3271
0 2250 3320
1 2026 2990
0 3294 4985
0 3940 1752
0 3055 3943
0 3668 4383
0 3153 3175
0 1717 4822
0 627 982
1 1967 264
1 1488 2006
0 1780 2223
1 1771 3328
1 3936 4710
1 2 3491
0 2003 4771
0 2851 4099
0 2651 386
0 1832 2043
1 4073 4216
0 2129 4670
1 4744 3877
0 892 2201
0 1526 175
0 61 4158
0 2459 4962
1 3387 3875
0 2465 3529
0 3001 4893
1 686 3275
1 3564 3983
0 3750 255
0 993 3186
0 1281 1816
0 1380 306
0 84 2072
1 254 250
1 438 1399
0 54 2256
0 878 2481
0 399 1242
0 3375 2643
0 4123 3155
0 2091 1268
1 56 1938
1 2453 85
0 1688 1266
0 2502 1383
0 4557 361
0 1886 2822
0 4988 524
0 3430 3203
0 416 726
1 4827 1045
1 1009 2304
0 3246 3029
1 4993 1103
0 3719 2644
0 2282 505
0 687 2697
0 2414 234
0 478 3749
0 1090 2988
1 3529 1847
1 3444 1959
0 46 3412
1 2283 3578
0 2406 4192
0 1050 3519
0 2866 2597
0 2100 4324
1 266 4826
0 4794 834
0 4104 4492
0 3417 4007
1 1253 766
0 3021 382
0 2872 1204
1 1869 4159
0 1108 1499
1 978 308
0 705 4980
0 45 4198
1 455 4654
0 672 1224
0 668 3971
0 83 15
1 2866 2597
0 2103 791
0 1718 4520
0 2963 2839
0 4435 22
1 2425 2214
1 1140 2238
1 2876 2947
1 4216 4718
0 2195 3358
1 2250 3320
0 532 3092
0 1126 3791
0 2572 3485
0 741 2252
0 633 788
0 51 1506
0 2084 830
0 3396 2936
1 2301 3171
1 211 2775
1 4411 834
1 761 4104
0 3517 508
0 3965 4026
0 397 1955
0 2493 1504
1 1837 10
1 2015 894
0 2306 3866
0 3490 3649
0 2038 1013
1 1311 3646
0 738 1010
1 3114 1963
0 322 3437
0 1408 1860
1 1572 646
0 197 2623
0 3057 2183
0 4512 980
1 3244 3489
1 511 4580
1 1187 3127
0 1051 1459
0 4546 3384
0 2685 538
0 4144 2857
0 3885 4081
1 4595 1543
1 99 4500
1 1948 1686
0 4000 2085
1 2185 3658
1 225 1224
0 3838 4505
0 3847 995
0 2860 2660
0 373 2836
0 2178 2166
0 2595 4497
0 559 3398
0 2217 3915
0 3121 1835
0 676 631
0 765 2003
0 3306 245
1 3160 3747
0 2002 326
1 4206 3837
0 1455 744
0 849 543
1 4919 4356
0 2135 2032
1 736 2011
1 2511 3885
0 636 606
0 354 3077
0 2705 518
0 4113 763
0 861 2546
1 1049 3583
0 4440 2742
0 909 621
0 2394 3133
1 4731 3224
1 873 1224
0 4535 2379
0 90 3235
1 4030 2921
0 3581 2876
0 4066 1306
0 3234 255
0 1081 471
0 3593 4957
1 747 3747
1 1907 421
0 890 1721
0 2871 1985
1 1277 2358
0 446 3068
0 177 4473
0 3454 2066
0 4790 4055
0 3873 4032
0 2792 643
0 3626 4550
0 3723 1720
0 4236 4930
0 2432 962
0 1922 2739
0 2052 2407
0 1710 1564
0 2315 2117
0 2315 4395
0 2316 3442
1 1260 3832
0 3236 2751
1 4865 4710
0 1621 2067
0 1060 2335
0 2937 465
0 866 4305
1 4115 4662
0 3775 4889
1 3428 2549
0 392 3418
0 192 4101
0 4911 496
1 3832 4129
0 377 363
0 2208 4863
0 533 608
1 642 4379
0 4555 671
1 4648 1380
0 2228 2560
0 1986 415
0 4227 4671
1 4226 39
0 2293 33
0 3482 4647
0 553 4234
1 2632 2158
1 3790 2321
0 2710 3831
1 1824 4283
0 749 2303
0 4362 4712
1 2849 3670
0 4506 2792
0 4962 3051
1 139 2123
0 2883 2210
0 2609 2204
0 4648 3599
0 3027 4459
1 2609 2204
1 1304 284
1 2734 3315
1 418 1791
0 208 3817
0 487 3087
0 891 3287
0 2207 3442
0 4232 1438
0 1631 4858
0 4135 2054
1 2786 2069
0 1048 208
0 330 4558
1 2434 2174
0 3016 2844
1 1086 3991
1 2754 2962
0 3109 3393
0 631 3688
0 208 4622
0 4783 155
0 3036 59
1 3412 4924
0 2833 3822
0 3402 234
0 1978 3496
1 2185 4145
1 4297 3295
0 3574 4203
1 687 4590
0 3343 2507
1 827 1001
0 561 4218
1 2040 480
0 198 285
1 189 1861
0 3102 3731
1 2139 4579
0 3344 2749
1 1854 3430
1 1126 3791
0 2138 466
0 4377 440
1 2381 2881
0 3808 482
0 1909 2623
0 1005 650
0 2346 4823
1 1333 1652
1 3162 4801
0 564 3938
1 242 4665
0 4680 653
0 58 1623
1 871 3724
0 4592 4229
0 3626 1037
1 1942 1389
0 4091 4343
1 2378 237
0 3932 4824
0 2056 4642
1 816 4456
0 2067 1480
1 3414 4397
0 4289 4123
0 1398 1944
0 3099 4862
0 779 4910
0 1445 4875
0 3727 625
0 3294 3172
1 3674 1110
0 8 1892
0 1810 2699
0 4673 3017
0 1176 1658
1 3626 4550
0 3856 668
0 2966 26
0 2055 4394
1 3114 602
0 2946 1908
0 3991 2497
1 2819 1447
0 1731 4945
0 2956 576
1 2785 1088
1 4346 2329
1 2009 2333
1 2556 4223
0 4626 1309
0 4461 4084
0 4431 4998
0 1410 3122
0 1572 520
1 1668 4188
1 831 1597
0 1722 4144
1 861 2546
0 3829 2626
0 2281 2063
0 4625 3866
0 952 4430
0 3824 294
0 575 3706
1 584 2284
0 3605 4352
0 3475 1551
0 3072 4955
1 2443 168
0 4528 1545
0 4261 1241
0 4256 637
0 3196 501
1 1735 3262
0 3174 1542
1 3576 1656
1 4765 684
0 8 1673
0 1485 2004
0 3984 518
0 357 580
1 4891 2390
1 4557 1398
0 4193 4956
0 2184 3188
0 2579 2480
0 1078 2147
0 746 3407
0 1366 4879
0 2358 3499
0 731 4230
0 3011 4841
0 3274 1486
0 4653 3565
0 4821 3196
0 2446 205
0 4241 2064
0 368 2107
0 3244 2044
0 1615 2141
1 901 2762
0 1681 4048
1 4360 2262
0 3900 26
1 821 4738
1 4842 3267
0 1431 4718
1 4429 2615
1 560 2338
0 2923 3692
1 1910 1360
0 3150 3315
1 4771 1608
0 1815 1491
0 4277 1166
1 4506 2792
0 365 4844
0 4199 4662
1 1494 521
0 1559 2949
1 46 1025
1 893 2466
0 1269 1135
1 2525 4780
0 2091 720
1 4021 718
0 1079 2577
0 3524 969
0 1493 270
0 4216 204
0 3504 954
1 1006 2449
1 4836 4444
0 1954 3593
0 1256 1770
1 2635 773
1 3057 2183
1 2727 2971
0 1661 4271
0 4513 1260
0 2906 4807
0 831 2815
1 3414 2373
0 257 1241
1 3490 3649
0 3188 2632
1 2034 4499
1 1044 2386
1 231 1225
0 2841 2274
0 248 2357
1 4304 3112
0 3082 2950
1 4047 2912
1 4149 503
0 648 3061
0 3923 4743
1 1945 1466
0 2344 298
0 4670 2055
1 4130 3948
1 4084 3767
1 4425 3124
0 333 3967
1 3489 955
0 1165 706
0 531 2300
1 2299 231
1 3572 3850
1 1077 68
1 3014 674
0 1901 3010
1 2683 4939
0 1759 454
1 536 1760
0 228 3642
1 4778 4995
0 1846 4552
0 563 1139
0 1081 2047
0 1247 4338
0 1581 4403
0 3234 185
0 4092 2024
0 4840 1429
0 600 2749
0 3506 2769
1 181 1677
0 1834 2226
1 3214 701
1 3416 1182
1 4573 3240
0 2427 4959
1 1699 4618
0 1216 389
0 2895 2065
0 4483 4662
0 4123 1509
1 3155 81
0 4694 2354
1 1566 299
1 734 2620
0 1872 2032
0 3348 4511
0 1731 721
0 2768 112
0 1417 179
0 3518 2715
0 4856 2146
0 4582 4096
0 892 2626
0 3246 614
1 2958 238
1 3774 292
0 970 958
0 2660 2178
0 1170 2661
0 3974 254
0 2817 2268
1 3423 1312
0 1924 3890
0 518 1079
0 683 3832
0 162 775
1 4104 4492
0 3076 3538
0 768 294
1 4241 701
0 1025 1122
0 522 320
0 2169 246
1 368 4221
0 3491 2055
1 1574 2723
0 4056 2252
1 1610 3832
0 4413 4285
0 819 2329
1 2362 4339
0 1257 3400
0 2909 2169
0 330 547
0 4473 3626
0 4724 2478
0 1193 1383
0 2129 1687
0 152 4496
0 4844 2256
0 1076 4174
1 2194 3361
0 968 4766
0 3131 373
0 2358 1184
1 2993 2279
1 3668 4383
0 227 3881
0 760 153
0 2839 1376
0 3683 799
0 2700 3041
0 1423 1569
0 1762 531
0 3802 2240
0 981 4323
0 1406 2758
0 1080 4342
0 2005 2954
0 1610 2957
0 1337 4811
0 2123 94
0 4201 2620
1 4383 4247
1 1679 4530
0 3810 3799
0 4122 3119
0 2973 2095
0 3040 867
1 4624 2036
0 3418 3942
0 4328 4640
0 2451 2834
0 4715 1295
0 3782 4131
0 2424 1512
0 1668 4184
0 4481 2917
0 3974 3965
1 4226 2169
0 3997 1210
1 2701 2601
0 1332 2780
0 1142 4287
0 4419 4263
0 3793 253
0 3213 157
0 1199 1363
1 813 331
0 377 2324
1 4389 1918
0 895 3437
0 1444 5000
0 4944 4208
0 2151 2237
0 585 2361
0 1705 911
0 1990 461
0 2559 4399
0 2453 3391
0 3003 3583
0 1622 669
1 1522 4407
0 3274 3930
1 54 4601
1 1990 1607
0 855 940
0 3339 4022
0 185 1517
0 20 1344
0 108 525
0 1372 2125
1 531 2300
1 286 1635
0 1056 796
0 208 2461
1 4452 1700
0 2867 763
1 3503 3914
1 4642 2720
1 1732 1050
0 4265 4930
1 2467 218
0 4913 1655
0 3880 2444
0 3135 1270
0 1745 4509
0 4482 3313
0 1671 4448
0 3094 56
0 3650 3502
0 2685 1118
0 2687 2635
1 1076 4174
0 1915 2132
1 4431 570
1 3270 964
0 2228 771
0 1316 4459
0 3521 2163
0 4331 2529
0 626 18
0 2214 3729
0 1163 2493
0 4254 4268
1 3840 2037
1 1740 1440
1 4907 3231
1 1659 4370
0 483 447
0 114 4683
0 2347 3342
0 4296 2259
1 4361 939
0 1728 3519
0 1353 4128
0 1078 1067
0 3986 958
1 2081 1963
